id,title,company,location,cityNorm,postedAt,roleCategory,relevanceLevel,rnTier,rnMentionCount,rnHardRequireHits,rnOptionalHits,rnAlternativeHits,flutterMentions,rnInTitle,genericTitle,skills,seniorityLevelField,employmentType,minYearsExperience,workModeMentions,jobPosterName,jobPosterTitle,sourceQueries,dataQuality,jobUrl
4461078912,UI Angular - Senior Engineer,Iris Software Inc.,"Noida, Uttar Pradesh, India",Delhi NCR,2026-08-31,React / Frontend,Medium,Not RN,0,0,0,0,0,False,False,"CSS, HTML, React",Not Applicable,Full-time,,not stated,,,Frontend Engineer,,https://in.linkedin.com/jobs/view/ui-angular-senior-engineer-at-iris-software-inc-4461078912
4456748022,Principal Software Engineer,DHL,"Chennai, Tamil Nadu, India",Chennai,2026-09-07,React / Frontend,Medium,Not RN,0,0,0,0,0,False,True,"Agile/Scrum, Authentication, CI/CD, CSS, HTML, JavaScript, React, Testing (any), TypeScript",Mid-Senior level,Full-time,,Hybrid/Onsite,,,Software Developer React JavaScript,,https://in.linkedin.com/jobs/view/principal-software-engineer-at-dhl-4456748022
4445493706,Lead Software Engineer -Frontend,4flow,"Bengaluru, Karnataka, India",Bengaluru,2026-09-08,Adjacent Frontend Framework,Low,Not RN,0,0,0,0,0,False,False,"Accessibility, CI/CD, Git, JavaScript, Testing (any), TypeScript",Associate,Full-time,6,Hybrid,,,Frontend Developer,,https://in.linkedin.com/jobs/view/lead-software-engineer-frontend%E2%80%AF-at-4flow-4445493706
4459695017,Senior Software Engineer I - Mobile Developer,Talkdesk,"Bengaluru, Karnataka, India",Bengaluru,2026-08-27,Cross-Platform Mobile,Medium,Not RN,0,0,0,0,2,False,False,"Android, App Store / Play Store, CI/CD, Fastlane, Flutter, Git, GitHub Actions, Kotlin, Swift, Testing (any), Xcode, iOS",Director,Full-time,,Remote,,,Cross Platform Mobile Developer,,https://in.linkedin.com/jobs/view/senior-software-engineer-i-mobile-developer-at-talkdesk-4459695017
4449999530,UI Developer,Larsen & Toubro,"Chennai, Tamil Nadu, India",Chennai,2026-09-05,React / Frontend,Medium,Not RN,0,0,0,0,0,False,False,"Accessibility, Authentication, CSS, Context API, GraphQL, React, Redux, Redux Toolkit, Tailwind, Testing (any)",Not Applicable,Full-time,6,not stated,,,Frontend Developer,,https://in.linkedin.com/jobs/view/ui-developer-at-larsen-toubro-4449999530
4464663115,Mobile Application Developer,Diligente Technologies,India,India,2026-09-08,Mobile Native,Medium,Not RN,0,0,0,0,0,False,False,"Android, iOS",Mid-Senior level,Contract,,Remote,,,Cross Platform Mobile Developer,,https://in.linkedin.com/jobs/view/mobile-application-developer-at-diligente-technologies-4464663115
4468333086,Flutter Engineer,FetchJobs.co,India,India,2026-09-17,Cross-Platform Mobile,Medium,Not RN,0,0,0,0,11,False,False,"Android, CI/CD, Debugging, Flutter, Git, GraphQL, Testing (any), iOS",Associate,Full-time,4,Remote,,,Cross Platform Mobile Developer,,https://in.linkedin.com/jobs/view/flutter-engineer-at-fetchjobs-co-4468333086
4466844304,IOS Developer,Fractal,"Bengaluru, Karnataka, India",Bengaluru,2026-09-16,Mobile Native,Medium,Not RN,0,0,0,0,0,False,False,"Agile/Scrum, App Store / Play Store, CI/CD, Debugging, Fastlane, Git, REST API, Swift, Testing (any), iOS",Not Applicable,Full-time,,not stated,,,Application Developer Mobile Android iOS,,https://in.linkedin.com/jobs/view/ios-developer-at-fractal-4466844304
4463001858,Senior flutter developer,Awign Expert,"Bengaluru, Karnataka, India",Bengaluru,2026-09-09,Cross-Platform Mobile,Medium,Not RN,0,0,0,0,15,False,False,"Android, Authentication, CI/CD, Debugging, Flutter, Git, GraphQL, Offline Storage, Performance Optimization, REST API, Testing (any), iOS",Mid-Senior level,Full-time,3,not stated,Manam Manjusha,,Cross Platform Mobile Developer,,https://in.linkedin.com/jobs/view/senior-flutter-developer-at-awign-expert-4463001858
4459976433,Android sr.Dev,Concentrix,Greater Hyderabad Area,Hyderabad,2026-09-02,Mobile Native,Medium,Not RN,0,0,0,0,0,False,False,"AWS, Accessibility, Agile/Scrum, Android, Android Studio, Authentication, CI/CD, Debugging, Fastlane, Firebase, Git, GitHub Actions, GraphQL, Jenkins, Kotlin, Offline Storage, Testing (any)",Not Applicable,Full-time,,not stated,,,Application Developer Mobile Android iOS,,https://in.linkedin.com/jobs/view/android-sr-dev-at-concentrix-4459976433
4461343618,Front End Developer - Angular React - Assistant Vice President,Citi,"Pune Division, Maharashtra, India",Pune,2026-09-02,React / Frontend,Medium,Not RN,0,0,0,0,0,False,False,"AWS, Accessibility, Agile/Scrum, CI/CD, GraphQL, Jenkins, React, Testing (any)",Not Applicable,Full-time,,not stated,,,UI Engineer React JavaScript,,https://in.linkedin.com/jobs/view/front-end-developer-angular-react-assistant-vice-president-at-citi-4461343618
4465491402,Senior Frontend Engineer - Web3 Wallet,Jobgether,India,India,2026-09-14,React / Frontend,Medium,Not RN,0,0,0,0,0,False,False,"CSS, Debugging, Git, HTML, JavaScript, React, Testing (any), TypeScript",Not Applicable,Full-time,,not stated,,,UI Engineer React JavaScript,,https://in.linkedin.com/jobs/view/senior-frontend-engineer-web3-wallet-at-jobgether-4465491402
4465228250,iOS Developer,Primetrace,"Bengaluru, Karnataka, India",Bengaluru,2026-09-14,Mobile Native,Medium,Not RN,0,0,0,0,0,False,False,"Debugging, Git, Swift, Testing (any), iOS",Entry level,Full-time,2,Onsite,,,Application Developer Mobile Android iOS,,https://in.linkedin.com/jobs/view/ios-developer-at-primetrace-4465228250
4467708596,Software Engineer - UI Developer,Oxane Partners,"Gurgaon, Haryana, India",Delhi NCR,2026-09-15,General Software but relevant,Low,Not RN,0,0,0,0,0,False,False,"CSS, HTML, JavaScript",Not Applicable,Full-time,,not stated,,,Frontend Developer,,https://in.linkedin.com/jobs/view/software-engineer-ui-developer-at-oxane-partners-4467708596
4465987996,Software Development Engineer II,JioStar,Greater Bengaluru Area,Bengaluru,2026-09-16,React / Frontend,Medium,Not RN,0,0,0,0,0,False,True,"Accessibility, Agile/Scrum, Git, JavaScript, React",Not Applicable,Full-time,2,Onsite,,,Frontend Developer,,https://in.linkedin.com/jobs/view/software-development-engineer-ii-at-jiostar-4465987996
4452579144,Technical Lead,Collinson Group,"Mumbai, Maharashtra, India",Mumbai,2026-08-18,Mobile Native,Medium,Not RN,0,0,0,0,0,False,True,"Accessibility, Agile/Scrum, Android, App Store / Play Store, CI/CD, Debugging, Git, GraphQL, Testing (any), iOS",Mid-Senior level,Full-time,7,Hybrid,Britney Dias,Executive – Talent Acquisition,Application Developer Mobile Android iOS,,https://in.linkedin.com/jobs/view/technical-lead-at-collinson-group-4452579144
4465954589,Flutter Developer,Client of Springhr,"Navi Mumbai, Maharashtra, India",Mumbai,2026-09-16,Cross-Platform Mobile,Medium,Not RN,0,0,0,0,4,False,False,"Agile/Scrum, Android, Flutter, Git, Kotlin, REST API, Swift, iOS",Mid-Senior level,Full-time,4,Hybrid,Salma Daginawala,Managing Partner at Spring HR Services LLP.,Cross Platform Mobile Developer,,https://in.linkedin.com/jobs/view/flutter-developer-4465954589
4438076952,Senior Software Engineer - UI,Ontic,"Noida, Uttar Pradesh, India",Delhi NCR,2026-08-28,React / Frontend,Medium,Not RN,0,0,0,0,0,False,False,"Accessibility, Authentication, CI/CD, CSS, Debugging, HTML, JavaScript, Jest, React, React Testing Library, Testing (any), TypeScript",Not Applicable,Full-time,5,not stated,,,UI Engineer React JavaScript,,https://in.linkedin.com/jobs/view/senior-software-engineer-ui-at-ontic-4438076952
4462203822,Frontend Engineer,Weekday (YC W21),"Bengaluru, Karnataka, India",Bengaluru,2026-09-07,React / Frontend,Medium,Not RN,0,0,0,0,0,False,False,"Authentication, JavaScript, React, Testing (any), TypeScript",Not Applicable,Full-time,3,not stated,,,Software Developer React JavaScript,,https://in.linkedin.com/jobs/view/frontend-engineer-at-weekday-yc-w21-4462203822
4457479645,Senior NextJS Developer,Ascendion,"Bengaluru, Karnataka, India",Bengaluru,2026-08-25,React / Frontend,Medium,Not RN,0,0,0,0,0,False,True,"Next.js, TypeScript",Not Applicable,Full-time,,not stated,,,Frontend Developer,,https://in.linkedin.com/jobs/view/senior-nextjs-developer-at-ascendion-4457479645
4454967933,"Frontend Engineer, Vision",Sarvam,"Bengaluru, Karnataka, India",Bengaluru,2026-08-19,React / Frontend,Medium,Not RN,0,0,0,0,0,False,False,"Accessibility, Debugging, React, Testing (any), TypeScript",Not Applicable,Full-time,,not stated,,,UI Engineer React JavaScript,,https://in.linkedin.com/jobs/view/frontend-engineer-vision-at-sarvam-4454967933
4448554952,Senior Frontend Developer,IDFC FIRST Bank,"Chennai, Tamil Nadu, India",Chennai,2026-08-26,React Native,Medium,RN Required,2,1,0,0,1,False,False,"Android, App Store / Play Store, Cross-platform, Debugging, Flutter, Git, JavaScript, React, React Native, TypeScript, iOS",Not Applicable,Full-time,,not stated,,,Application Developer Mobile Android iOS,,https://in.linkedin.com/jobs/view/senior-frontend-developer-at-idfc-first-bank-4448554952
4463021585,Principal Engineer-Angular Developer,Persistent Systems,"Pune City, Maharashtra, India",Pune,2026-09-09,Adjacent Frontend Framework,Low,Not RN,0,0,0,0,0,False,False,"Accessibility, Agile/Scrum, CSS, Debugging, Git, HTML, JavaScript, Performance Optimization, REST API, TypeScript",Mid-Senior level,Full-time,10,Hybrid,,,Frontend Developer,,https://in.linkedin.com/jobs/view/principal-engineer-angular-developer-at-persistent-systems-4463021585
4465970243,Full Stack Engineer – Frontend Focus,Gitforce,"Hyderabad, Telangana, India",Hyderabad,2026-09-16,React / Frontend,Medium,Not RN,0,0,0,0,0,False,False,"Accessibility, Authentication, CI/CD, CSS, Debugging, Git, HTML, JavaScript, React, React Testing Library, Testing (any), TypeScript",Entry level,Full-time,2,not stated,,,Software Developer React JavaScript,,https://in.linkedin.com/jobs/view/full-stack-engineer-%E2%80%93-frontend-focus-at-gitforce-4465970243
4422479407,"Frontend Engineer , Framework creator — UI/UX",BNP Paribas,"Mumbai, Maharashtra, India",Mumbai,2026-08-28,Adjacent Frontend Framework,Low,Not RN,0,0,0,0,0,False,False,"Accessibility, Authentication, CI/CD, Git, REST API, Testing (any), TypeScript",Not Applicable,Full-time,,not stated,,,Frontend Developer,,https://in.linkedin.com/jobs/view/frontend-engineer-framework-creator-%E2%80%94-ui-ux-at-bnp-paribas-4422479407
4465987995,Software Development Engineer II,JioStar,Greater Bengaluru Area,Bengaluru,2026-09-16,Mobile Native,Medium,Not RN,0,0,0,0,0,False,True,"AWS, Android, Android Studio, Firebase, Kotlin",Not Applicable,Full-time,4,Onsite,,,Cross Platform Mobile Developer,,https://in.linkedin.com/jobs/view/software-development-engineer-ii-at-jiostar-4465987995
4462400242,Senior Developer - React [T500-29100],Neighborly®,"Bengaluru, Karnataka, India",Bengaluru,2026-09-02,React / Frontend,Medium,Not RN,0,0,0,0,0,False,False,"AWS, Accessibility, Agile/Scrum, CI/CD, CSS, Debugging, Git, GitHub Actions, GraphQL, HTML, JavaScript, Jenkins, Node.js, React, TypeScript",Mid-Senior level,Full-time,6,not stated,,,Software Developer React JavaScript,,https://in.linkedin.com/jobs/view/senior-developer-react-t500-29100-at-neighborly%C2%AE-4462400242
4455773213,Senior Developer - Front End,ISA,"Pune Division, Maharashtra, India",Pune,2026-09-09,React / Frontend,Medium,Not RN,0,0,0,0,0,False,False,"AWS, Accessibility, CI/CD, CSS, Git, GraphQL, JavaScript, Jest, REST API, React, Redux, Testing (any), TypeScript",Not Applicable,Full-time,6,not stated,,,Frontend Developer,,https://in.linkedin.com/jobs/view/senior-developer-front-end-at-isa-4455773213
4465033166,Associate Staff Web Developer [T500-27837],Talent500,"Hyderabad, Telangana, India",Hyderabad,2026-09-09,React / Frontend,Medium,Not RN,0,0,0,0,0,False,False,"AWS, Agile/Scrum, CI/CD, Debugging, Git, JavaScript, Jest, Next.js, React, Testing (any)",Mid-Senior level,Full-time,,not stated,,,Software Developer React JavaScript,,https://in.linkedin.com/jobs/view/associate-staff-web-developer-t500-27837-at-talent500-4465033166
4467978409,Software Engineer II - Frontend,Deliveroo,"Hyderabad, Telangana, India",Hyderabad,2026-09-16,React / Frontend,Medium,Not RN,0,0,0,0,0,False,False,"CSS, HTML, JavaScript, React",Not Applicable,Full-time,,not stated,,,Frontend Developer,,https://in.linkedin.com/jobs/view/software-engineer-ii-frontend-at-deliveroo-4467978409
4456345322,Front-End Developer,Luxoft,"Gurugram, Haryana, India",Delhi NCR,2026-08-19,React / Frontend,Medium,Not RN,0,0,0,0,0,False,False,"Accessibility, Agile/Scrum, Authentication, CI/CD, JavaScript, React, TypeScript",Mid-Senior level,Full-time,5,not stated,,,Software Developer React JavaScript,,https://in.linkedin.com/jobs/view/front-end-developer-at-luxoft-4456345322
4455849487,Lead I - Software Engineering-UI Developer,UST,"Bengaluru, Karnataka, India",Bengaluru,2026-09-14,React / Frontend,Medium,Not RN,0,0,0,0,0,False,False,"AWS, Accessibility, Agile/Scrum, Authentication, CI/CD, Git, GraphQL, HTML, JavaScript, Jest, REST API, React, React Testing Library, Redux, Testing (any), TypeScript",Not Applicable,Full-time,5,not stated,,,UI Engineer React JavaScript,,https://in.linkedin.com/jobs/view/lead-i-software-engineering-ui-developer-at-ust-4455849487
4405136951,Senior Frontend Engineer,Weave,India,India,2026-09-03,React / Frontend,Medium,Not RN,0,0,0,0,0,False,False,"Agile/Scrum, CSS, Debugging, HTML, JavaScript, Jest, Performance Optimization, REST API, React, Redux, Testing (any), TypeScript",Not Applicable,Full-time,3,Remote,,,UI Engineer React JavaScript,,https://in.linkedin.com/jobs/view/senior-frontend-engineer-at-weave-4405136951
4462264280,Senior Angular Developer,Terralogic,"Hyderabad, Telangana, India",Hyderabad,2026-09-08,Adjacent Frontend Framework,Low,Not RN,0,0,0,0,0,False,False,"Accessibility, Agile/Scrum, CI/CD, CSS, Debugging, Git, Jest, REST API, Testing (any), TypeScript",Mid-Senior level,Full-time,4,not stated,Rajani Bathula,VP Human Resources,Frontend Developer,,https://in.linkedin.com/jobs/view/senior-angular-developer-at-terralogic-4462264280
4447137798,Lead Developer - React,TransUnion,"Pune Division, Maharashtra, India",Pune,2026-09-11,React / Frontend,Medium,Not RN,0,0,0,0,0,False,False,"Agile/Scrum, CSS, HTML, React, Testing (any)",Not Applicable,Full-time,10,Hybrid,,,Software Developer React JavaScript,,https://in.linkedin.com/jobs/view/lead-developer-react-at-transunion-4447137798
4455630215,Senior Next JS developer,Altudo,Greater Delhi Area,Delhi NCR,2026-08-20,React / Frontend,Medium,Not RN,0,0,0,0,0,False,True,"Accessibility, App Releases, CI/CD, Debugging, GraphQL, Hermes, Next.js, Performance Optimization, React, Testing (any), TypeScript",Mid-Senior level,Full-time,3,not stated,Vikash Choudhary,Associate Director - Talent Acquisition  at Altudo,Software Developer React JavaScript,,https://in.linkedin.com/jobs/view/senior-next-js-developer-at-altudo-4455630215
4462732383,Frontend Developer,Westcon-Comstor,"Pune Division, Maharashtra, India",Pune,2026-09-03,React / Frontend,Medium,Not RN,0,0,0,0,0,False,False,"Accessibility, CSS, Debugging, Git, GraphQL, JavaScript, Jest, Performance Optimization, REST API, React, React Testing Library, Testing (any)",Mid-Senior level,Full-time,4,Hybrid,,,Frontend Developer,,https://in.linkedin.com/jobs/view/frontend-developer-at-westcon-comstor-4462732383
4468322946,Frontend Engineer,FetchJobs.co,India,India,2026-09-17,React / Frontend,Medium,Not RN,0,0,0,0,0,False,False,"Agile/Scrum, CI/CD, CSS, Git, GraphQL, JavaScript, Next.js, REST API, React, Tailwind, TypeScript",Associate,Full-time,,Remote,,,UI Engineer React JavaScript,,https://in.linkedin.com/jobs/view/frontend-engineer-at-fetchjobs-co-4468322946
4467474183,SENIOR SOFTWARE ENGINEER - NextJS,Happiest Minds Technologies,"Bengaluru, Karnataka, India",Bengaluru,2026-09-15,React / Frontend,Medium,Not RN,0,0,0,0,0,False,True,"Agile/Scrum, CI/CD, CSS, Git, HTML, JavaScript, Jest, MobX, Next.js, Node.js, REST API, Redux, Testing (any)",Not Applicable,Full-time,2,not stated,,,Frontend Developer,,https://in.linkedin.com/jobs/view/senior-software-engineer-nextjs-at-happiest-minds-technologies-4467474183
4466855883,Software Engineer (Kotlin),Adyen,"Bengaluru, Karnataka, India",Bengaluru,2026-09-16,Cross-Platform Mobile,Medium,Not RN,0,0,0,0,0,False,True,"Android, Cross-platform, Kotlin, Testing (any)",Mid-Senior level,Full-time,3,Remote,,,Cross Platform Mobile Developer,,https://in.linkedin.com/jobs/view/software-engineer-kotlin-at-adyen-4466855883
4465973428,Frontend/UI Developer,Andromeda Security,"Bengaluru, Karnataka, India",Bengaluru,2026-09-16,Adjacent Frontend Framework,Low,Not RN,0,0,0,0,0,False,False,"CSS, GraphQL, HTML, JavaScript, Testing (any), TypeScript",Entry level,Full-time,4,not stated,Harmeet Kaur,Engineering Manager | Frontend Development,Frontend Developer,,https://in.linkedin.com/jobs/view/frontend-ui-developer-at-andromeda-security-4465973428
4455618872,Senior Sitecore Front-End Developer,VRINDA INTERNATIONAL,"Bengaluru, Karnataka, India",Bengaluru,2026-08-19,React / Frontend,Medium,Not RN,0,0,0,0,0,False,False,"Accessibility, Agile/Scrum, CI/CD, CSS, Git, GraphQL, JavaScript, Next.js, Performance Optimization, REST API, React, TypeScript",Mid-Senior level,Full-time,3,Remote,,,Frontend Developer,,https://in.linkedin.com/jobs/view/senior-sitecore-front-end-developer-at-vrinda-international-4455618872
4462123263,Mobile Application Developer,Systems Arabia,"Bengaluru, Karnataka, India",Bengaluru,2026-09-02,Cross-Platform Mobile,Medium,Not RN,0,0,0,0,0,False,False,"Android, CSS, Cross-platform, Debugging, JavaScript, Node.js, iOS",Mid-Senior level,Full-time,,not stated,Rafay Tiwana,Associate - Human Capital Division at Systems ♾️ BAT | Malaysia & MEA,Cross Platform Mobile Developer,,https://in.linkedin.com/jobs/view/mobile-application-developer-at-systems-arabia-4462123263
4454940789,Senior Kotlin Developer,ITC Infotech,"Pune District, Maharashtra, India",Pune,2026-08-19,Cross-Platform Mobile,Medium,Not RN,0,0,0,0,0,False,True,"AWS, Android, CI/CD, Git, Jest, Kotlin, Node.js, Testing (any), TypeScript, iOS",Mid-Senior level,Full-time,,not stated,Aman Agrawal,Talent Acquisition Manager | Global Hiring & Executive Search Specialist | Org Design Advisor | DEI & Brand Evangelist | IIM Lucknow,Cross Platform Mobile Developer,,https://in.linkedin.com/jobs/view/senior-kotlin-developer-at-itc-infotech-4454940789
4461055859,Principal Engineer - iOS,Questhiring,"Gurugram, Haryana, India",Delhi NCR,2026-08-31,Mobile Native,Medium,Not RN,0,0,0,0,0,False,False,"App Releases, CI/CD, Offline Storage, Performance Optimization, Swift, Testing (any), iOS",Mid-Senior level,Full-time,8,not stated,Rishi Srivastava,Co-Founder & HR Advisor,Application Developer Mobile Android iOS,,https://in.linkedin.com/jobs/view/principal-engineer-ios-at-questhiring-4461055859
4461807616,Lead Software Engineer - IOS,Freshworks,"Chennai, Tamil Nadu, India",Chennai,2026-09-06,React Native,Medium,RN Strong,2,0,0,1,3,False,False,"Accessibility, Agile/Scrum, Android, App Releases, App Store / Play Store, CI/CD, Cross-platform, Debugging, Fastlane, Firebase, Flutter, Git, GitHub Actions, GraphQL, Kotlin, Offline Storage, Performance Optimization, REST API, React, React Native, Swift, Xcode, iOS",Mid-Senior level,Full-time,6,Remote,Ramya Krishnan,"Lead Talent Acquisition @ Freshworks | Enabling Scalable Hiring for Product Engineering & GTM | Fullstack, Backend, SRE, Product Design & Data/AI/ML…",Application Developer Mobile Android iOS,,https://in.linkedin.com/jobs/view/lead-software-engineer-ios-at-freshworks-4461807616
4468233541,Principal Frontend Software Engineer,Atlassian,"Bengaluru, Karnataka, India",Bengaluru,2026-09-16,React / Frontend,Medium,Not RN,0,0,0,0,0,False,False,"CSS, Git, JavaScript, Jest, React, Testing (any)",Mid-Senior level,Full-time,8,not stated,,,Frontend Developer,,https://in.linkedin.com/jobs/view/principal-frontend-software-engineer-at-atlassian-4468233541
4466438315,Frontend Engineer - Web Applications (Remote),Hire Feed,India,India,2026-09-12,React / Frontend,Medium,Not RN,0,0,0,0,0,False,False,"Accessibility, CSS, Context API, GraphQL, JavaScript, Jest, React, Redux, Tailwind, Testing (any), TypeScript",Associate,Full-time,,Remote,,,UI Engineer React JavaScript,,https://in.linkedin.com/jobs/view/frontend-engineer-web-applications-remote-at-hire-feed-4466438315
4464458909,iOS Developer,Apexon,"Bengaluru, Karnataka, India",Bengaluru,2026-09-08,Mobile Native,Medium,Not RN,0,0,0,0,0,False,False,"Debugging, Git, GraphQL, REST API, Swift, Xcode, iOS",Mid-Senior level,Full-time,6,not stated,Chetan K.,"TA Leader at Apexon A Goldman Sachs backed Org, Ex Omnicom, Publicis Groupe, Fareportal, Atkins, Sapient Global Markets",Application Developer Mobile Android iOS,,https://in.linkedin.com/jobs/view/ios-developer-at-apexon-4464458909
4456303203,Frontend Engineer,Coram AI,"Bengaluru, Karnataka, India",Bengaluru,2026-09-10,React / Frontend,Medium,Not RN,0,0,0,0,0,False,False,"Accessibility, Debugging, Performance Optimization, React, Testing (any), TypeScript",Not Applicable,Full-time,,not stated,,,UI Engineer React JavaScript,,https://in.linkedin.com/jobs/view/frontend-engineer-at-coram-ai-4456303203
4467759303,Flutter Developer (native Android and iOS SDKs),Visionet Systems Inc.,"Bengaluru, Karnataka, India",Bengaluru,2026-09-15,Cross-Platform Mobile,Medium,Not RN,0,0,0,0,7,False,False,"Android, Cross-platform, Debugging, Flutter, Kotlin, Swift, iOS",Not Applicable,Full-time,,not stated,,,Cross Platform Mobile Developer,,https://in.linkedin.com/jobs/view/flutter-developer-native-android-and-ios-sdks-at-visionet-systems-inc-4467759303
4461085388,Principal IOS Engineer,Questhiring,"Gurugram, Haryana, India",Delhi NCR,2026-08-31,Mobile Native,Medium,Not RN,0,0,0,0,0,False,False,"Agile/Scrum, CI/CD, Debugging, Git, Performance Optimization, Swift, Testing (any), iOS",Mid-Senior level,Full-time,11,Hybrid,Sachin Chaudhary,"Recruiter @ Questhiring | Problem Solving, Engineering Management",Application Developer Mobile Android iOS,,https://in.linkedin.com/jobs/view/principal-ios-engineer-at-questhiring-4461085388
4464402025,Senior Software Engineer,DHL,"Chennai, Tamil Nadu, India",Chennai,2026-09-08,Adjacent Frontend Framework,Low,Not RN,0,0,0,0,0,False,True,"CSS, TypeScript",Mid-Senior level,Full-time,7,Hybrid/Onsite,,,Frontend Developer,,https://in.linkedin.com/jobs/view/senior-software-engineer-at-dhl-4464402025
4463542757,Front End UI/UX/Channels-Sourcing Team Q2 26,Infosys,"Bengaluru East, Karnataka, India",Bengaluru,2026-09-08,React / Frontend,Medium,Not RN,0,0,0,0,0,False,False,"Agile/Scrum, CSS, HTML, JavaScript, React, Redux",Not Applicable,Full-time,,not stated,,,UI Engineer React JavaScript,,https://in.linkedin.com/jobs/view/front-end-ui-ux-channels-sourcing-team-q2-26-at-infosys-4463542757
4462126125,Associate- Front-end Engineer(Retail),Bain & Company,"Gurugram, Haryana, India",Delhi NCR,2026-09-02,React / Frontend,Medium,Not RN,0,0,0,0,0,False,False,"AWS, Accessibility, CI/CD, CSS, Debugging, Git, Next.js, REST API, React, Tailwind, Testing (any), TypeScript",Not Applicable,Full-time,2,not stated,,,UI Engineer React JavaScript,,https://in.linkedin.com/jobs/view/associate-front-end-engineer-retail-at-bain-company-4462126125
4464864840,Frontend Developer,Sysnora Technologies Private Limited,"Kochi, Kerala, India",Kochi,2026-09-11,Adjacent Frontend Framework,Low,Not RN,0,0,0,0,0,False,False,"Agile/Scrum, CSS, Debugging, Git, TypeScript",Entry level,Full-time,2,Onsite,,,Frontend Developer,,https://in.linkedin.com/jobs/view/frontend-developer-at-sysnora-technologies-private-limited-4464864840
4464563380,Software Development Engineer,Adobe,"Noida, Uttar Pradesh, India",Delhi NCR,2026-09-10,React / Frontend,Medium,Not RN,0,0,0,0,0,False,True,"CSS, Context API, Debugging, JavaScript, Jest, Kotlin, MobX, React, React Testing Library, Swift, Tailwind, Testing (any), TypeScript",Not Applicable,Full-time,5,not stated,,,Software Developer React JavaScript,,https://in.linkedin.com/jobs/view/software-development-engineer-at-adobe-4464563380
4455599545,Senior Frontend Developer,Recrew AI,"Bengaluru, Karnataka, India",Bengaluru,2026-08-18,React / Frontend,Medium,Not RN,0,0,0,0,0,False,False,"Accessibility, Agile/Scrum, CI/CD, CSS, Git, GitHub Actions, GraphQL, HTML, JavaScript, Next.js, React, Testing (any), TypeScript",Mid-Senior level,Full-time,2,Hybrid,,,Software Developer React JavaScript,,https://in.linkedin.com/jobs/view/senior-frontend-developer-at-recrew-ai-4455599545
4466876869,Front-End Developer (Angular),Innspark,"Kochi, Kerala, India",Kochi,2026-09-16,Adjacent Frontend Framework,Low,Not RN,0,0,0,0,0,False,False,"Accessibility, Agile/Scrum, CI/CD, CSS, Debugging, Git, GraphQL, JavaScript, Jest, Testing (any), TypeScript",Entry level,Full-time,2,Onsite,,,Frontend Developer,,https://in.linkedin.com/jobs/view/front-end-developer-angular-at-innspark-4466876869
4459542209,Senior iOS Video Player Engineer - Remote,Kake,"Pune District, Maharashtra, India",Pune,2026-09-01,Mobile Native,Medium,Not RN,0,0,0,0,0,False,False,"Debugging, Performance Optimization, Swift, iOS",Mid-Senior level,Contract,6,Remote,,,Application Developer Mobile Android iOS,,https://in.linkedin.com/jobs/view/senior-ios-video-player-engineer-remote-at-kake-4459542209
4465350005,Software Development Engineer (tvOS),Fox Corporation,"Bengaluru, Karnataka, India",Bengaluru,2026-09-09,Mobile Native,Medium,Not RN,0,0,0,0,0,False,True,"Authentication, CI/CD, Debugging, Git, Performance Optimization, REST API, Swift, Xcode, iOS",Not Applicable,Full-time,3,not stated,,,Application Developer Mobile Android iOS,,https://in.linkedin.com/jobs/view/software-development-engineer-tvos-at-fox-corporation-4465350005
4460632235,"Lead , DCR Application Analyst _Frontend Developer",Schneider Electric,"Bengaluru, Karnataka, India",Bengaluru,2026-09-01,React / Frontend,Medium,Not RN,0,0,0,0,0,False,False,"Accessibility, CI/CD, Git, JavaScript, React, TypeScript",Associate,Full-time,,not stated,,,Frontend Developer,,https://in.linkedin.com/jobs/view/lead-dcr-application-analyst-frontend-developer-at-schneider-electric-4460632235
4461331926,Front End Developer - Angular React - Assistant Vice President,Citi,"Pune Division, Maharashtra, India",Pune,2026-09-02,React / Frontend,Medium,Not RN,0,0,0,0,0,False,False,"AWS, Accessibility, Agile/Scrum, CI/CD, GraphQL, Jenkins, React, Testing (any)",Not Applicable,Full-time,,not stated,,,Software Developer React JavaScript,,https://in.linkedin.com/jobs/view/front-end-developer-angular-react-assistant-vice-president-at-citi-4461331926
4447992606,Senior Frontend Engineer I,Seismic,"Hyderabad, Telangana, India",Hyderabad,2026-09-15,React / Frontend,Medium,Not RN,0,0,0,0,0,False,False,"Accessibility, CI/CD, CSS, HTML, JavaScript, React, Testing (any), TypeScript",Not Applicable,Full-time,8,Remote,,,UI Engineer React JavaScript,,https://in.linkedin.com/jobs/view/senior-frontend-engineer-i-at-seismic-4447992606
4465020959,Lead Web Developer [T500-27810],Talent500,"Hyderabad, Telangana, India",Hyderabad,2026-09-09,React / Frontend,Medium,Not RN,0,0,0,0,0,False,False,"AWS, Agile/Scrum, CI/CD, Git, JavaScript, Jest, Next.js, React, Testing (any)",Mid-Senior level,Full-time,,not stated,,,Software Developer React JavaScript,,https://in.linkedin.com/jobs/view/lead-web-developer-t500-27810-at-talent500-4465020959
